"SurveyID" "SiteLongitude" "SiteLatitude" "SiteCode" "coral_imputation" "algae_imputation" "CCA_imputation" "rubble_imputation" "micro_mats_imputation" "rock_imputation" "sand_imputation" "seagrass_imputation" "other_inverts_imputation"
"190" 4000694 146.26849 -16.78849 "COR4" 0.55 0.01 0.11 0 0.06 0.17 0.09 0 0.01
"191" 4000695 146.26849 -16.78849 "COR4" 0.494845360824742 0.0206185567010309 0.144329896907216 0 0.0515463917525773 0.154639175257732 0.134020618556701 0 0
"192" 4000696 146.26849 -16.78849 "COR4" 0.45 0.04 0.08 0 0.16 0.21 0.06 0 0
"193" 4000697 146.26774 -16.78773 "COR5" 0.501457282428935 0.240673664861148 0.0897507651877604 0.013284210526183 0.0432432107939345 0.0555886644984454 0.0520051277218064 0 0.000883474802951317
"194" 4000698 146.26774 -16.78773 "COR5" 0.515789473679053 0.368421052637895 0.0842105263149474 0.0210526315787368 0 0 0.0105263157893684 0 0
"195" 4000699 146.27118 -16.78387 "COR6" 0.491194237057154 0.196502276645753 0.0950578570004731 0.00745263157887283 0.0643425801279224 0.0966979716903944 0.0804675012113996 0 0.00190698382171034
"196" 4000700 146.27118 -16.78387 "COR6" 0.491194237057154 0.196502276645753 0.0950578570004731 0.00745263157887283 0.0643425801279224 0.0966979716903944 0.0804675012113996 0 0.00190698382171034
"197" 4000701 146.26511 -16.73392 "COR7" 0.500791509357461 0.241077664861148 0.0900523441351305 0.0132631578946042 0.0431362708151604 0.0566750296713513 0.0522994480664158 0 0.000883474802951317
"198" 4000702 146.26511 -16.73392 "COR7" 0.500791509357461 0.241077664861148 0.0900523441351305 0.0132631578946042 0.0431362708151604 0.0566750296713513 0.0522994480664158 0 0.000883474802951317
"199" 4000703 146.26677 -16.73186 "COR8" 0.500791509357461 0.241077664861148 0.0900523441351305 0.0132631578946042 0.0431362708151604 0.0566750296713513 0.0522994480664158 0 0.000883474802951317
"200" 4000704 146.26677 -16.73186 "COR8" 0.500791509357461 0.241077664861148 0.0900523441351305 0.0132631578946042 0.0431362708151604 0.0566750296713513 0.0522994480664158 0 0.000883474802951317
"201" 4000705 146.2678 -16.7296 "COR9" 0.500791509357461 0.241077664861148 0.0900523441351305 0.0132631578946042 0.0431362708151604 0.0566750296713513 0.0522994480664158 0 0.000883474802951317
"202" 4000706 146.2678 -16.7296 "COR9" 0.500791509357461 0.241077664861148 0.0900523441351305 0.0132631578946042 0.0431362708151604 0.0566750296713513 0.0522994480664158 0 0.000883474802951317
"203" 4000707 146.09131 -17.2294 "QLD30" 0.637050322643877 0.189540880720551 0.0309657968906037 0.00307321736007439 0.0490885537381153 0.0227089027363873 0.0490805028359743 0 0.00150486755940732
"204" 4000708 146.09131 -17.2294 "QLD30" 0.637050322643877 0.189540880720551 0.0309657968906037 0.00307321736007439 0.0490885537381153 0.0227089027363873 0.0490805028359743 0 0.00150486755940732
"205" 4000709 146.07662 -17.20315 "QLD33" 0.640106088927205 0.189483149007235 0.0304911443183666 0.00254210526307246 0.0417324463630455 0.0212448336676177 0.0573188251953124 0 0.00149773146065753
"206" 4000710 146.07662 -17.20315 "QLD33" 0.640106088927205 0.189483149007235 0.0304911443183666 0.00254210526307246 0.0417324463630455 0.0212448336676177 0.0573188251953124 0 0.00149773146065753
"207" 4000711 146.09528 -17.22682 "QLD31" 0.76 0.23 0.01 0 0 0 0 0 0
"208" 4000712 146.09528 -17.22682 "QLD31" 0.638587029555416 0.17705361881604 0.0311978513123794 0.00179770715603612 0.0499825121762851 0.0272753517301943 0.0489215735656238 0 0.00150486755940732
"209" 4000713 146.08918 -17.21662 "QLD32" 0.642291989310543 0.189229428339598 0.0298236540334608 0.00307321736007439 0.0489586965952582 0.018168569403054 0.0544685266454981 0 0.00156503422607398
"210" 4000714 146.08918 -17.21662 "QLD32" 0.642291989310543 0.189229428339598 0.0298236540334608 0.00307321736007439 0.0489586965952582 0.018168569403054 0.0544685266454981 0 0.00156503422607398
"211" 4000715 145.8291 -15.9758 "COR12" 0.359765378129048 0.190882651006371 0.0749317461030192 0.0140269638848053 0.0334068961534049 0.238435736697519 0.0822571580737362 0 0.00754494914239384
"212" 4000716 145.80432 -15.9609 "COR14" 0.4800000000288 0.0164516129009871 0.0987096774259226 0 0.0493548387129613 0.279677419316781 0.0658064516139484 0 0.0100000000006
"213" 4000717 145.81968 -15.96846 "COR13" 0.357770031808583 0.190707029667032 0.0754353099353422 0.0138156513176897 0.0332668961534049 0.242396297106309 0.0820474738632053 0 0.00753994914239384
"214" 4000718 146.16255 -17.93784 "QLD28" 0.181818181818182 0.474747474747475 0.0909090909090909 0 0.242424242424242 0 0 0 0.0101010101010101
"215" 4000719 146.16255 -17.93784 "QLD28" 0.43298969072165 0.268041237113402 0.0721649484536082 0 0.216494845360825 0 0.0103092783505155 0 0
"216" 4000720 145.45076 -14.65706 "QLD51" 0.139916735667038 0.289231627087403 0.030874116737165 1.51578947395453e-05 0.188759800840628 0.203533346936212 0.150130118979412 0 1.33333333338669e-05
"217" 4000721 145.45076 -14.65706 "QLD51" 0.139916735667038 0.289231627087403 0.030874116737165 1.51578947395453e-05 0.188759800840628 0.203533346936212 0.150130118979412 0 1.33333333338669e-05
"218" 4000722 145.45049 -14.65528 "QLD52" 0.140069990053004 0.287631065568353 0.030851052400164 3.36842105323231e-06 0.192587938095619 0.202863373598402 0.150104503972425 0 3.75000000015002e-05
"219" 4000723 145.45049 -14.65528 "QLD52" 0.140069990053004 0.287631065568353 0.030851052400164 3.36842105323231e-06 0.192587938095619 0.202863373598402 0.150104503972425 0 3.75000000015002e-05
"220" 4000724 145.44327 -14.68708 "QLD47" 0.541322314034936 0.074380165282077 0.037190082646089 0 0.111570247978671 0.086776859504174 0.12396694211996 0 0.024793388434093
"221" 4000725 145.44327 -14.68708 "QLD47" 0.682352941176471 0.247058823529412 0 0 0.0117647058823529 0 0.0352941176470588 0 0.0235294117647059
"222" 4000726 145.44195 -14.68689 "QLD48" 0.675512848771401 0.187609787382203 0.00429981791616256 0 0.0148993904305485 0.0118334649834731 0.073139627776048 0 0.053486784650893
"223" 4000727 145.44195 -14.68689 "QLD48" 0.769230769230769 0.0769230769230769 0 0 0 0 0.0769230769230769 0 0.0769230769230769
"224" 4000728 145.45546 -14.64588 "QLD56" 0.263888888888889 0.625 0 0 0.0138888888888889 0 0.0972222222222222 0 0
"225" 4000729 145.45546 -14.64588 "QLD56" 0.12 0.11 0.11 0 0.34 0.16 0.16 0 0
"226" 4000730 145.45386 -14.6461 "QLD55" 0.140454545455618 0 0.0101136363604045 0 0.6675000000267 0.0404545454516182 0.131477272705259 0 0.0100000000004
"227" 4000731 145.45386 -14.6461 "QLD55" 0.15 0 0.08 0 0.61 0.05 0.11 0 0
"228" 4000732 145.45471 -14.64524 "QLD57" 0.309859154929577 0.605633802816901 0 0 0 0.0140845070422535 0.0704225352112676 0 0
"229" 4000733 145.45471 -14.64524 "QLD57" 0.265836207084462 0.50020091608944 0.0208846817089225 0 0.080357578005053 0.0381035602199394 0.091940956191788 0 0.000176166666673714
"230" 4000734 145.46565 -14.68717 "QLD46" 0.342857142857143 0.485714285714286 0.0142857142857143 0 0.0142857142857143 0 0.142857142857143 0 0
"231" 4000735 145.46565 -14.68717 "QLD46" 0.404451069431458 0.336147575279103 0.0137302940224459 0 0.0341139227956714 0.0203842281625152 0.173124851776546 0 0.0156915885212053
"232" 4000736 145.46565 -14.68279 "QLD49" 0.604938271604938 0.0740740740740741 0 0 0 0 0.222222222222222 0 0.0987654320987654
"233" 4000737 145.46565 -14.68279 "QLD49" 0.531807411651915 0.172798734598015 0.00766296449514668 0 0.0202904030175589 0.0116086375074322 0.196905070338655 0 0.061721233146003
"234" 4000738 145.44227 -14.66541 "QLD50" 0.291666666666667 0.666666666666667 0 0 0 0 0.0416666666666667 0 0
"235" 4000739 145.44227 -14.66541 "QLD50" 0.289601245860852 0.489206970029433 0.00969132571831332 0.000269894736890236 0.020120586811443 0.0655243218639098 0.0610062082582119 0 0.0129663680617145
"236" 4000740 145.44413 -14.68924 "QLD45" 0.54 0 0 0 0.14 0.24 0.08 0 0
"237" 4000741 145.44413 -14.68924 "QLD45" 0.586206896551724 0.35632183908046 0 0 0.0114942528735632 0.0229885057471264 0.0229885057471264 0 0
"238" 4000742 145.4505 -14.65277 "QLD53" 0.22 0 0.01 0 0.13 0.44 0.2 0 0
"239" 4000743 145.4505 -14.65277 "QLD53" 0.0909090909090909 0.670454545454545 0.0227272727272727 0 0.0681818181818182 0.0795454545454545 0.0681818181818182 0 0
"240" 4000744 145.4505 -14.65277 "QLD53" 0.168421052631579 0.463157894736842 0.0105263157894737 0 0.115789473684211 0.0210526315789474 0.221052631578947 0 0
"241" 4000745 145.4505 -14.65277 "QLD53" 0.0808080808080808 0 0.0808080808080808 0 0.444444444444444 0.282828282828283 0.111111111111111 0 0
"242" 4000746 145.45921 -14.69473 "QLD43" 0.137932197869481 0.470846585939111 0.0125355014148427 0 0.0845524011690027 0.0580344587993966 0.221338073156299 0 0.0015924066391913
"243" 4000747 145.45921 -14.69473 "QLD43" 0.137932197869481 0.470846585939111 0.0125355014148427 0 0.0845524011690027 0.0580344587993966 0.221338073156299 0 0.0015924066391913
"244" 4000748 145.46617 -14.68942 "QLD44" 0.313152173896869 0.0193478260898065 0.0580434782594196 0 0.193478260898065 0.125760869558742 0.290217391297098 0 0
"245" 4000749 145.46617 -14.68942 "QLD44" 0.131134020609179 0 0 0 0.242474226816973 0.151546391740608 0.474845360833239 0 0
"246" 4000750 145.46617 -14.68942 "QLD44" 0.273224177029852 0.137929918861564 0.0305016559064483 0 0.13992705566886 0.0925425916457563 0.329399309870247 0 0.000773662551440329
"247" 4000751 145.46617 -14.68942 "QLD44" 0.346666666666667 0.36 0.04 0 0 0 0.253333333333333 0 0
"248" 4000753 145.44851 -14.65101 "QLD54" 0.144603793302371 0.288819128645818 0.0307376433092571 2.60208521396521e-20 0.191111616456789 0.203157112555375 0.149687105465307 0 3.41666666680336e-05
"249" 4000754 153.4276 -27.93638 "QLD1" 0 0.6831683168 0 0 0 0 0.3069306931 0 0.0099009901
"250" 4000755 150.933697 -23.186976 "QLD9" 0.0591133004926108 0.827586206896552 0.0394088669950739 0 0.0147783251231527 0.0591133004926108 0 0 0
"251" 4000756 150.933697 -23.186976 "QLD9" 0.42791732634261 0.350934999383427 0.0861825495323119 0 0.134965124741651 0 0 0 0
"252" 4000757 150.933697 -23.186976 "QLD9" 0.27319587628866 0.695876288659794 0.0309278350515464 0 0 0 0 0 0
"253" 4000758 150.937484 -23.1957 "QLD7" 0.111111111108889 0.333333333296667 0.020202020199798 0.535353535394646 0 0 0 0 0
"254" 4000759 150.937484 -23.1957 "QLD7" 0.459183673464592 0.112244897931122 0 0.428571428604286 0 0 0 0 0
"255" 4000760 150.93451 -23.18833 "QLD8" 0.107589658044884 0.652627189305939 0.0604670558801792 0 0.116763969998929 0 0 0 0.0625521267700683
"256" 4000761 150.93451 -23.18833 "QLD8" 0.342220361074346 0.602317141251686 0.00930578819971188 0 0.0184254606372721 0 0.00930578819971188 0 0.0184254606372721
"257" 4000762 150.93451 -23.18833 "QLD8" 0.234380610414434 0.631687612229767 0.00897666068007036 0 0.00879712746875621 0.00879712746875621 0.00879712746875621 0 0.0985637342694598
"258" 4000763 150.92145 -23.16335 "QLD13" 0.513761467889908 0.376146788990826 0 0 0.110091743119266 0 0 0 0
"259" 4000764 150.92145 -23.16335 "QLD13" 0.617647058823529 0.372549019607843 0 0 0.00980392156862745 0 0 0 0
"260" 4000765 150.92145 -23.16335 "QLD13" 0.566964285714286 0.392857142857143 0 0.00892857142857143 0 0 0.03125 0 0
"261" 4000766 150.92335 -23.17116 "QLD10" 0.313084112149533 0.52803738317757 0.0467289719626168 0 0.0934579439252336 0 0 0 0.0186915887850467
"262" 4000767 150.92335 -23.17116 "QLD10" 0.611116403126972 0.388883596873028 0 0 0 0 0 0 0
"263" 4000768 150.92335 -23.17116 "QLD10" 0.314606741573034 0.674157303370786 0.0112359550561798 0 0 0 0 0 0
"264" 4000769 150.95608 -23.15684 "QLD14" 0.112385433507333 0.653874430245496 0 0 0.0194089104544306 0.00970445522721528 0.204626770565525 0 0
"265" 4000770 150.95608 -23.15684 "QLD14" 0.291845493562232 0.553648068669528 0.0257510729613734 0 0.111587982832618 0.00858369098712446 0 0 0.00858369098712446
"266" 4000771 150.95608 -23.15684 "QLD14" 0.274509803921569 0.454901960784314 0.00784313725490196 0 0.196078431372549 0.00784313725490196 0.0392156862745098 0 0.0196078431372549
"267" 4000772 150.95166 -23.16641 "QLD12" 0.0495495495495495 0.518018018018018 0 0 0.027027027027027 0.036036036036036 0.225225225225225 0 0.144144144144144
"268" 4000773 150.95166 -23.16641 "QLD12" 0.356164383561644 0.461187214611872 0 0.0182648401826484 0.10958904109589 0 0.0547945205479452 0 0
"269" 4000774 150.95166 -23.16641 "QLD12" 0.511714464822447 0.228569189781736 0 0.0633129603483185 0.0783576241933852 0.00791412004353982 0.070796113463104 0 0.0393355273474694
"270" 4000775 150.98134 -23.18711 "QLD15" 0.380910531493623 0.480385014330979 0.0149509827172278 0.0625722633419858 0.0373988702306727 0.00959977387189449 0.0443740663256526 0 0.00959560573790184
"271" 4000776 150.98134 -23.18711 "QLD15" 0.380910531493623 0.480385014330979 0.0149509827172278 0.0625722633419858 0.0373988702306727 0.00959977387189449 0.0443740663256526 0 0.00959560573790184
"272" 4000777 150.96855 -23.19801 "QLD6" 0.638499774049744 0.0749359843371811 0 0.0319325199581809 0.0451875282387926 0.0150625094155919 0.19438168400051 0 0
"273" 4000778 150.96855 -23.19801 "QLD6" 0.551401869158878 0.088785046728972 0 0.233644859813084 0 0.0186915887850467 0.107476635514019 0 0
"274" 4000779 150.92013 -23.17081 "QLD11" 0.694736842105263 0.294736842105263 0 0.0105263157894737 0 0 0 0 0
"275" 4000780 150.92013 -23.17081 "QLD11" 0.581044176692596 0.265542168679872 0.0403212851400389 0.0167068273087539 0.0963855421787391 0 0 0 0
"276" 4000781 146.2799 -18.13575 "QLD22" 0.318957236412078 0.50561867143626 0.0124320035910212 0 0.0509604543633715 0.000344999999999978 0.0851213299363015 0 0.0281922802742235
"277" 4000782 146.2799 -18.13575 "QLD22" 0.335633802803356 0.476338028174763 0.0125352112701254 0 0.0877464788708775 0 0.0626760563406268 0 0.0250704225402507
"278" 4000783 146.2799 -18.13575 "QLD22" 0.293488372102935 0.615348837206154 0.0227906976702279 0 0.011395348840114 0 0.0341860465103419 0 0.0227906976702279
"279" 4000784 146.2799 -18.13575 "QLD22" 0.351470588217574 0.475588235333779 0 0 0.0288235294214412 0 0.115294117605765 0 0.0288235294214412
"280" 4000785 146.2799 -18.13575 "QLD22" 0.273835616402738 0.433150684934332 0.0254794520602548 0 0.0891780821908918 0 0.127397260301274 0 0.0509589041105096
"281" 4000786 146.2799 -18.13575 "QLD22" 0.329113924050633 0.531645569620253 0 0 0.0379746835443038 0 0.0886075949367089 0 0.0126582278481013
"282" 4000787 146.20102 -18.04677 "QLD23" 0.681818181818182 0.318181818181818 0 0 0 0 0 0 0
"283" 4000788 146.20102 -18.04677 "QLD23" 0.848101265822785 0.126582278481013 0 0 0.0126582278481013 0 0.0126582278481013 0 0
"284" 4000789 146.20003 -18.03613 "QLD27" 0.506849315068493 0.342465753424658 0.0410958904109589 0 0.0958904109589041 0 0.0136986301369863 0 0
"285" 4000790 146.20003 -18.03613 "QLD27" 0.45337974447269 0.379052739960112 0.0313651740349062 0 0.0635779375778665 0 0.0714926460119501 0 0.00081322463768116
"286" 4000791 146.20022 -18.03954 "QLD24" 0.0256410256410256 0.67948717948718 0.0256410256410256 0 0 0 0.269230769230769 0 0
"287" 4000792 146.20022 -18.03954 "QLD24" 0.673913043478261 0.282608695652174 0.0217391304347826 0 0.0108695652173913 0 0 0 0.0108695652173913
"288" 4000793 146.17934 -18.0375 "QLD26" 0.3099999999907 0.427142857157186 0 0 0.0328571428590143 0 0.2299999999931 0 0
"289" 4000794 146.17934 -18.0375 "QLD26" 0.2700000000081 0.373111111081193 0 0 0 0 0.356888888910707 0 0
"290" 4000795 146.1817 -18.0385 "QLD25" 0.424242424242424 0.53030303030303 0.0303030303030303 0 0.0151515151515152 0 0 0 0
"291" 4000797 146.44973 -17.77205 "QLD29" 0.535816544659701 0.310095662198385 0.0333739888952874 2.5263157890733e-05 0.0282885068062752 0.00595299246505593 0.109567133395277 0 0.00252766556463072
"292" 4000798 146.44973 -17.77205 "QLD29" 0.784810126582278 0.126582278481013 0 0 0 0 0.0886075949367089 0 0
"293" 4000799 146.44973 -17.77205 "QLD29" 0.535816544659701 0.310095662198385 0.0333739888952874 2.5263157890733e-05 0.0282885068062752 0.00595299246505593 0.109567133395277 0 0.00252766556463072
"294" 4000800 146.44973 -17.77205 "QLD29" 0.347826086956522 0.463768115942029 0 0 0.0434782608695652 0 0.144927536231884 0 0
"295" 4000801 153.55097 -27.38898 "MBMP1" 0.03 0.5 0.12 0 0.25 0.08 0 0 0.02
"296" 4000802 153.55097 -27.38898 "MBMP1" 0.06 0.46 0.06 0 0.29 0.08 0 0 0.05
"297" 4000803 153.38356 -27.51784 "MBMP10" 0.343434343434343 0.0505050505050505 0 0 0.151515151515152 0.0303030303030303 0.404040404040404 0 0.0202020202020202
"298" 4000804 153.38356 -27.51784 "MBMP10" 0.17 0 0 0 0.17 0.04 0.62 0 0
"299" 4000807 153.52519 -27.41351 "MBMP2" 0.27 0.23 0.03 0 0.2 0.06 0.21 0 0
"300" 4000808 153.52519 -27.41351 "MBMP2" 0.27 0.27 0 0 0.27 0 0.19 0 0
"301" 4000809 153.37641 -27.49006 "MBMP4" 0.25 0 0 0 0.07 0.08 0.55 0 0.05
"302" 4000810 153.37641 -27.49006 "MBMP4" 0.43 0 0 0 0.09 0.01 0.47 0 0
"303" 4000811 153.437465 -27.40026 "MBMP5" 0 0.01 0 0 0.14 0.02 0.81 0 0.02
"304" 4000812 153.52683 -27.41422 "MBMP6" 0.22 0.34 0.05 0 0.26 0.07 0.03 0.01 0.02
"305" 4000813 153.52683 -27.41422 "MBMP6" 0.28 0.34 0.01 0 0.19 0.02 0.04 0 0.12
"306" 4000814 153.4379 -27.39602 "MBMP7" 0 0.15 0 0 0.3 0.08 0.43 0 0.04
"307" 4000815 153.4379 -27.39602 "MBMP7" 0.02 0.44 0 0 0.22 0.06 0.24 0 0.02
"308" 4000816 153.37385 -27.500581 "MBMP9" 0.111111111111111 0.121212121212121 0.0404040404040404 0 0.323232323232323 0.0808080808080808 0.313131313131313 0 0.0101010101010101
"309" 4000817 153.37385 -27.500581 "MBMP9" 0.12 0.1 0.01 0 0.33 0.14 0.3 0 0
"310" 4000818 139.2713 -16.47914 "QLD34" 0.357894736842105 0 0.0210526315789474 0 0.4 0.0315789473684211 0.178947368421053 0 0.0105263157894737
"311" 4000819 139.2713 -16.47914 "QLD34" 0.29 0.01 0.02 0 0.43 0.05 0.16 0 0.04
"312" 4000820 139.4664 -16.42055 "QLD36" 0.21 0 0 0 0.27 0.11 0.37 0 0.04
"313" 4000821 139.4664 -16.42055 "QLD36" 0.09 0 0.02 0 0.35 0.14 0.38 0 0.02
"314" 4000822 139.63389 -16.41361 "QLD37" 0.181818181818182 0 0.0606060606060606 0 0.181818181818182 0.0505050505050505 0.494949494949495 0 0.0303030303030303
"315" 4000823 139.63389 -16.41361 "QLD37" 0.11 0.07 0.06 0 0.15 0.04 0.51 0 0.06
"316" 4000824 139.62931 -16.39255 "QLD38" 0.07 0.13 0.06 0 0.18 0.08 0.44 0 0.04
"317" 4000825 139.62931 -16.39255 "QLD38" 0.13 0.14 0.05 0 0.23 0.06 0.38 0 0.01
"318" 4000826 139.59747 -16.378 "QLD40" 0.252525252525253 0 0.0202020202020202 0 0.353535353535354 0.222222222222222 0.151515151515152 0 0
"319" 4000827 139.59747 -16.378 "QLD40" 0.33 0.03 0.04 0 0.31 0.08 0.19 0 0.02
"320" 4000828 139.59973 -16.38094 "QLD39" 0.171717171717172 0.191919191919192 0.0202020202020202 0 0.232323232323232 0.212121212121212 0.161616161616162 0 0.0101010101010101
"321" 4000829 139.59973 -16.38094 "QLD39" 0.25 0.12 0.02 0 0.16 0.25 0.2 0 0
"322" 4000830 139.42439 -16.28718 "QLD41" 0.577319587628866 0 0 0 0.0309278350515464 0.175257731958763 0.195876288659794 0 0.0206185567010309
"323" 4000831 139.42439 -16.28718 "QLD41" 0.383838383838384 0 0 0 0.0505050505050505 0.121212121212121 0.414141414141414 0 0.0303030303030303
"324" 4000832 139.25151 -16.23366 "QLD42" 0.428655363403048 0.0722415858585859 0.00279274463937622 0.000149999999999984 0.0963776800553398 0.0978600050296912 0.282643865572233 0 0.0273504539339603
"325" 4000833 139.25151 -16.23366 "QLD42" 0.428655363403048 0.0722415858585859 0.00279274463937622 0.000149999999999984 0.0963776800553398 0.0978600050296912 0.282643865572233 0 0.0273504539339603
"326" 4000834 153.11399 -26.36056 "QLD2" 0.21 0.5 0.02 0 0.04 0 0 0 0.23
"327" 4000835 153.11399 -26.36056 "QLD2" 0.159779884151756 0.513176364185105 0.0197511104164675 0 0.0539122158843404 0.011447401765635 0.037449545933966 0 0.198095001123087
"328" 4000836 153.08292 -26.35399 "QLD3" 0.02 0.71 0 0 0.01 0 0.04 0 0.22
"329" 4000837 148.26147 -19.9783 "QLD21" 0.329787234042553 0.531914893617021 0 0 0 0 0.138297872340426 0 0
"330" 4000838 148.26147 -19.9783 "QLD21" 0.824175824175824 0.142857142857143 0 0 0 0 0.032967032967033 0 0
"331" 4000839 148.26147 -19.9783 "QLD21" 0.354838709677419 0.32258064516129 0 0 0.0161290322580645 0 0.306451612903226 0 0
"332" 4000844 148.90631 -20.08833 "QLD35" 0.614761922424052 0.260388246028441 0.00577697024072329 0.000914005485074204 0.0477752301014791 0.00996324862999985 0.0510198445186191 0 0.0329929991501433
"333" 4000845 148.90631 -20.08833 "QLD35" 0.614761922424052 0.260388246028441 0.00577697024072329 0.000914005485074204 0.0477752301014791 0.00996324862999985 0.0510198445186191 0 0.0329929991501433
"334" 4000846 148.87646 -20.07899 "QLD17" 0.614761922424052 0.2552838417602 0.00577697024072329 0.000914005485074204 0.0477818305507283 0.00966449862999985 0.0510836841810663 0 0.0325034933161852
"335" 4000847 148.87646 -20.07899 "QLD17" 0.614761922424052 0.2552838417602 0.00577697024072329 0.000914005485074204 0.0477818305507283 0.00966449862999985 0.0510836841810663 0 0.0325034933161852
"336" 4000848 148.88061 -20.04033 "QLD20" 0.693068864141181 0.17137724402273 0.00183650321671462 0.000914005485074204 0.0651390569443234 0.00580724032193172 0.0499175982855847 0 0.0308093950372306
"337" 4000849 149.03571 -20.15526 "QLD16" 0.339506172853181 0.312902103979338 0.00904190575287833 0.0813771517936271 0.102243088168917 0 0 0 0.154929577452059
